Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-01-11,Wayne's World,1992,https://boxd.it/5yzYLH,3,,,2024-01-10
2024-01-11,Aquaman and the Lost Kingdom,2023,https://boxd.it/5yA19L,1.5,,,2024-01-10
2024-01-19,Bad Times at the El Royale,2018,https://boxd.it/5COxBr,3.5,,,2024-01-13
2024-01-20,Mean Girls,2004,https://boxd.it/5DnKlr,4.5,Yes,,2024-01-17
2024-01-21,Mean Girls,2024,https://boxd.it/5DVuHT,3,,,2024-01-20
2024-01-21,Echo,2024,https://boxd.it/5E0RSl,2,,,2024-01-20
2024-01-25,American Fiction,2023,https://boxd.it/5G3097,3.5,,,2024-01-22
2024-01-26,The Color Purple,2023,https://boxd.it/5GlSZR,3.5,,,2024-01-23
2024-02-07,The Holdovers,2023,https://boxd.it/5MgUSH,5,,,2024-01-25
2024-02-07,The End We Start From,2023,https://boxd.it/5MtlfL,3,,,2024-01-25
2024-02-08,All of Us Strangers,2023,https://boxd.it/5MDFQd,3.5,,,2024-01-26
2024-02-08,Maestro,2023,https://boxd.it/5MS22N,4.5,Yes,,2024-01-26
2024-02-09,The Iron Claw,2023,https://boxd.it/5MTBEp,4,,,2024-01-30
2024-02-09,Rain Man,1988,https://boxd.it/5MVE65,1,,,2024-02-01
2024-02-09,Argylle,2024,https://boxd.it/5MVN1X,1,,,2024-02-05
2024-02-09,The Taste of Things,2023,https://boxd.it/5N6acp,4,,,2024-02-05
2024-02-10,Poor Things,2023,https://boxd.it/5Njsoz,5,Yes,,2024-02-08
2024-02-11,The Zone of Interest,2023,https://boxd.it/5O0Rzj,5,,,2024-02-10
2024-02-12,Dune,2021,https://boxd.it/5Og3kZ,5,Yes,,2024-02-10
2024-02-16,Mysterious Skin,2004,https://boxd.it/5Q9BlL,4,,,2024-02-12
2024-02-17,But I'm a Cheerleader,1999,https://boxd.it/5QpxB3,4.5,,,2024-02-12
2024-02-17,Orion and the Dark,2024,https://boxd.it/5Qs8BN,3,,,2024-02-12
2024-02-17,Interstellar,2014,https://boxd.it/5QHPVh,5,Yes,,2024-02-13
2024-02-17,Madame Web,2024,https://boxd.it/5QIuQn,1,,,2024-02-16
2024-02-24,Perfect Days,2023,https://boxd.it/5U990L,4,,,2024-02-23
2024-02-24,Wicked Little Letters,2023,https://boxd.it/5U9cBb,3.5,,,2024-02-23
2024-02-25,August 32nd on Earth,1998,https://boxd.it/5Up8FZ,3.5,,,2024-02-24
2024-02-26,Maelström,2000,https://boxd.it/5V0Eq7,3,,,2024-02-25
2024-02-27,Polytechnique,2009,https://boxd.it/5VkjZb,4,,,2024-02-26
2024-02-27,Incendies,2010,https://boxd.it/5VujEn,4,,,2024-02-26
2024-02-28,Enemy,2013,https://boxd.it/5VLo8b,3.5,,,2024-02-27
2024-02-28,Madame Web,2024,https://boxd.it/5VUj6R,1,Yes,,2024-02-27
2024-02-29,Madame Web,2024,https://boxd.it/5WrOrd,1,Yes,,2024-02-28
2024-03-01,Prisoners,2013,https://boxd.it/5WM5V5,4,,,2024-02-29
2024-03-02,Dune: Part Two,2024,https://boxd.it/5WX1nZ,5,,,2024-03-01
2024-03-03,Lisa Frankenstein,2024,https://boxd.it/5Xu6wN,3,,,2024-03-01
2024-03-03,Dicks: The Musical,2023,https://boxd.it/5Xtcx1,2.5,,,2024-03-02
2024-03-04,La La Land,2016,https://boxd.it/5Y6hiN,5,Yes,,2024-03-03
2024-03-10,NYAD,2023,https://boxd.it/60P4f5,2,,,2024-03-09
2024-03-16,Society of the Snow,2023,https://boxd.it/63wbx5,4,,,2024-03-10
2024-03-16,Past Lives,2023,https://boxd.it/63yrkl,5,Yes,,2024-03-10
2024-03-16,Monster,2023,https://boxd.it/63Gld5,4.5,,,2024-03-12
2024-03-17,Dune: Part Two,2024,https://boxd.it/63YWBp,5,Yes,,2024-03-14
2024-03-17,Drive-Away Dolls,2024,https://boxd.it/64hRmR,2.5,,,2024-03-16
2024-03-18,Monster,2023,https://boxd.it/64y7vH,4.5,Yes,,2024-03-16
2024-03-18,Immaculate,2024,https://boxd.it/64yj6f,2,,,2024-03-17
2024-03-21,Taylor Swift: The Eras Tour,2023,https://boxd.it/66a9a7,4.5,Yes,,2024-03-19
2024-03-21,Ghostbusters,1984,https://boxd.it/66c0YB,3.5,Yes,,2024-03-20
2024-03-24,Dune: Part Two,2024,https://boxd.it/67sF1h,5,Yes,,2024-03-22
2024-03-28,Dune: Part Two,2024,https://boxd.it/69ii4v,5,Yes,,2024-03-23
2024-03-29,Mothers' Instinct,2024,https://boxd.it/69LBNx,3.5,,,2024-03-28
2024-04-05,Dune: Part Two,2024,https://boxd.it/6cY9PN,5,Yes,,2024-03-30
2024-04-05,Kung Fu Panda 4,2024,https://boxd.it/6cYsaJ,2.5,,,2024-04-01
2024-04-07,Luca,2021,https://boxd.it/6dRjox,4,Yes,,2024-04-05
2024-04-07,Monkey Man,2024,https://boxd.it/6dSsvz,2.5,,,2024-04-05
2024-04-08,Ghostbusters II,1989,https://boxd.it/6etlfN,3,,,2024-04-07
2024-04-08,Ghostbusters: Afterlife,2021,https://boxd.it/6eNXFf,1.5,Yes,,2024-04-07
2024-04-12,Ghostbusters,2016,https://boxd.it/6fXSwB,2,Yes,,2024-04-08
2024-04-12,Ghostbusters: Frozen Empire,2024,https://boxd.it/6fY3gp,2,,,2024-04-08
2024-04-25,Civil War,2024,https://boxd.it/6lickl,3.5,,,2024-04-16
2024-04-26,The Prince of Egypt,1998,https://boxd.it/6lDmd7,3.5,,,2024-04-22
2024-04-30,La Chimera,2023,https://boxd.it/6ndaej,4,,,2024-04-24
2024-05-04,Challengers,2024,https://boxd.it/6oPlZl,5,,,2024-04-25
2024-05-05,Challengers,2024,https://boxd.it/6pfav7,5,Yes,,2024-04-30
2024-05-05,The Fall Guy,2024,https://boxd.it/6pikoB,3.5,,,2024-05-02
2024-05-10,Rise of the Planet of the Apes,2011,https://boxd.it/6rvkNF,3,,,2024-05-03
2024-05-11,X-Men,2000,https://boxd.it/6rSoDP,3.5,Yes,,2024-05-03
2024-05-12,X2,2003,https://boxd.it/6s7GzL,3,Yes,,2024-05-04
2024-05-12,Star Wars: The Force Awakens,2015,https://boxd.it/6s7LVH,4,Yes,,2024-05-04
2024-05-12,X-Men: The Last Stand,2006,https://boxd.it/6sc0gR,1.5,Yes,,2024-05-06
2024-05-12,The Equalizer 3,2023,https://boxd.it/6sc6cr,1,,,2024-05-10
2024-05-20,X-Men Origins: Wolverine,2009,https://boxd.it/6vh8Q1,1,Yes,,2024-05-17
2024-05-23,Sonic the Hedgehog 2,2022,https://boxd.it/6wPGoH,3,Yes,,2024-05-18
2024-05-23,Mad Max,1979,https://boxd.it/6wPIhN,3.5,,,2024-05-21
2024-05-26,Dawn of the Planet of the Apes,2014,https://boxd.it/6xToAR,3.5,Yes,,2024-05-22
2024-05-26,War for the Planet of the Apes,2017,https://boxd.it/6y87cj,3,,,2024-05-23
2024-05-27,Kingdom of the Planet of the Apes,2024,https://boxd.it/6y8LcD,3.5,,,2024-05-23
2024-05-28,X-Men: First Class,2011,https://boxd.it/6yIVx9,4,,,2024-05-26
2024-05-28,Fantastic Four,2005,https://boxd.it/6yIY29,3,,,2024-05-27
2024-06-01,IF,2024,https://boxd.it/6AknYZ,2,,,2024-05-27
2024-06-03,Hit Man,2023,https://boxd.it/6BgSHr,4,Yes,,2024-05-28
2024-06-03,Mad Max 2,1981,https://boxd.it/6BhyEp,3.5,,,2024-05-30
2024-06-05,Mad Max Beyond Thunderdome,1985,https://boxd.it/6Cl2eh,3.5,,,2024-06-03
2024-06-06,Mad Max: Fury Road,2015,https://boxd.it/6CnUEx,5,,,2024-06-03
2024-06-06,Challengers,2024,https://boxd.it/6Cp3TX,5,Yes,,2024-06-03
2024-06-09,Furiosa: A Mad Max Saga,2024,https://boxd.it/6DtpST,3.5,,,2024-06-04
2024-06-10,The Wolverine,2013,https://boxd.it/6DZ5mn,2.5,Yes,,2024-06-08
2024-06-10,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/6DZRzT,3,Yes,,2024-06-09
2024-06-11,Love Lies Bleeding,2024,https://boxd.it/6ELfmX,4,,,2024-06-10
2024-06-13,The Idea of You,2024,https://boxd.it/6Faqz9,1.5,,,2024-06-11
2024-06-13,Am I OK?,2022,https://boxd.it/6FdRnv,3.5,,,2024-06-12
2024-06-17,Daredevil,2003,https://boxd.it/6GI46V,1,,,2024-06-14
2024-06-18,Barbie,2023,https://boxd.it/6H8x4L,5,Yes,,2024-06-16
2024-06-18,Inside Out,2015,https://boxd.it/6He3bT,5,Yes,,2024-06-17
2024-06-19,X-Men: Days of Future Past,2014,https://boxd.it/6HQ2vT,4,Yes,,2024-06-19
2024-06-20,Paris Is Burning,1990,https://boxd.it/6Id7y5,4.5,,,2024-06-19
2024-06-22,Inside Out 2,2024,https://boxd.it/6IEYKx,4,,,2024-06-20
2024-06-25,X-Men: Apocalypse,2016,https://boxd.it/6JUEdz,1.5,Yes,,2024-06-23
2024-06-27,The Bikeriders,2023,https://boxd.it/6KOm3j,3.5,,,2024-06-26
2024-06-29,Swingers,2009,https://boxd.it/6LptQL,3,,,2024-06-27
2024-06-29,Dug's Special Mission,2009,https://boxd.it/6LrTQB,2.5,,,2024-06-27
2024-06-29,Winter,1988,https://boxd.it/6LrU5V,3,,,2024-06-27
2024-06-29,Marcel the Shell with Shoes On,2010,https://boxd.it/6LrUh3,3.5,,,2024-06-27
2024-07-05,L'uomo risacca,2000,https://boxd.it/6NYd8L,3,,,2024-06-27
2024-07-05,The Spider Within: A Spider-Verse Story,2023,https://boxd.it/6O2Fc5,3.5,,,2024-06-28
2024-07-05,Shiva Baby,2018,https://boxd.it/6O2FuN,4,,,2024-06-28
2024-07-05,Stranger by the Lake,2013,https://boxd.it/6OeMbn,4,,,2024-06-28
2024-07-07,A Quiet Place: Day One,2024,https://boxd.it/6OHM1F,4,,,2024-06-29
2024-07-07,Kinds of Kindness,2024,https://boxd.it/6OHO4h,4.5,,,2024-06-30
2024-07-07,Fly Me to the Moon,2024,https://boxd.it/6OKmkR,1.5,,,2024-07-06
2024-07-07,The Mummy,1999,https://boxd.it/6OS9pZ,3.5,,,2024-07-06
2024-07-09,Dark Phoenix,2019,https://boxd.it/6Q6P7b,2,Yes,,2024-07-09
2024-07-25,Deadpool,2016,https://boxd.it/6WWXZj,3,Yes,,2024-07-24
2024-07-26,Deadpool 2,2018,https://boxd.it/6XoClN,3.5,Yes,,2024-07-25
2024-07-27,Logan,2017,https://boxd.it/6XP4kP,4.5,Yes,,2024-07-25
2024-07-27,Deadpool & Wolverine,2024,https://boxd.it/6XS56Z,4,,,2024-07-26
2024-07-30,Anyone But You,2023,https://boxd.it/6ZCaZB,2.5,Yes,,2024-07-30
2024-07-31,High School Musical,2006,https://boxd.it/6ZH3gz,2.5,Yes,,2024-07-30
2024-08-02,The Devil Wears Prada,2006,https://boxd.it/70vvzp,4,Yes,,2024-08-01
2024-08-07,Mamma Mia!,2008,https://boxd.it/72Hq8l,3.5,Yes,,2024-08-02
2024-08-07,High School Musical 2,2007,https://boxd.it/72Hsmf,3,Yes,,2024-08-06
2024-08-09,Challengers,2024,https://boxd.it/73Qdz1,5,Yes,,2024-08-09
2024-08-15,The Sweet East,2023,https://boxd.it/76bmu5,4,,,2024-08-09
2024-08-17,The Outrun,2024,https://boxd.it/774SAJ,2.5,,,2024-08-15
2024-08-18,Sing Sing,2023,https://boxd.it/77xicp,4,,,2024-08-16
2024-08-18,Lilies Not for Me,2024,https://boxd.it/77twuT,4.5,,,2024-08-17
2024-08-19,A New Kind of Wilderness,2024,https://boxd.it/77Z86d,4,,,2024-08-17
2024-08-19,My Favourite Cake,2024,https://boxd.it/77ZqkR,3.5,,,2024-08-17
2024-08-19,All the Mountains Give,2024,https://boxd.it/78aJ7p,2.5,,,2024-08-18
2024-08-19,Between the Temples,2024,https://boxd.it/78vubt,3.5,,,2024-08-18
2024-08-27,Weekend,2011,https://boxd.it/7bU3v9,4.5,,,2024-08-24
2024-08-27,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/7bYRM3,4,,,2024-08-24
2024-08-27,Anima,2019,https://boxd.it/7bYTGL,3.5,,,2024-08-25
2024-08-27,Twister,1996,https://boxd.it/7bYXVb,3.5,,,2024-08-25
2024-08-27,Alien: Romulus,2024,https://boxd.it/7bZrD7,2.5,,,2024-08-25
2024-08-28,Twisters,2024,https://boxd.it/7ciWtZ,3.5,,,2024-08-25
2024-08-28,Hannah Gadsby: Nanette,2018,https://boxd.it/7co1uN,4,,,2024-08-26
2024-08-28,Problemista,2023,https://boxd.it/7coyMb,3.5,,,2024-08-26
2024-08-28,Hard Eight,1996,https://boxd.it/7coH27,4,,,2024-08-26
2024-09-01,HAIM / Valentine,2017,https://boxd.it/7e89tf,4,,,2024-08-31
2024-09-01,Ripley,2024,https://boxd.it/7ebJaJ,4,,,2024-08-31
2024-09-03,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/7fsLL1,5,Yes,,2024-09-02
2024-09-05,Boogie Nights,1997,https://boxd.it/7fZB9R,4.5,,,2024-09-04
2024-09-06,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/7gv2jL,5,Yes,,2024-09-04
2024-09-08,Elektra,2005,https://boxd.it/7hckid,1,,,2024-09-06
2024-09-08,Fantastic Four,2015,https://boxd.it/7hcm6X,1,Yes,,2024-09-06
2024-09-08,Beetlejuice,1988,https://boxd.it/7hGr01,3.5,,,2024-09-07
2024-09-13,Beetlejuice Beetlejuice,2024,https://boxd.it/7jtPiP,3.5,,,2024-09-08
2024-09-13,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/7juH7V,2.5,Yes,,2024-09-08
2024-09-13,Crazy Rich Asians,2018,https://boxd.it/7juHlt,4,Yes,,2024-09-12
2024-09-16,Spider-Man: Far From Home,2019,https://boxd.it/7l4NYn,4,Yes,,2024-09-14
2024-09-17,The New Mutants,2020,https://boxd.it/7lmPzv,1,Yes,,2024-09-15
2024-09-17,I Used to Be Funny,2023,https://boxd.it/7lpO1N,3,,,2024-09-16
2024-09-18,Blade,1998,https://boxd.it/7lVdwX,3,,,2024-09-16
2024-09-18,Lemonade,2016,https://boxd.it/7lVki9,4.5,Yes,,2024-09-17
2024-09-19,Straight Up,2019,https://boxd.it/7miNlH,3.5,,,2024-09-18
2024-09-20,Black Is King,2020,https://boxd.it/7mD1L5,3.5,Yes,,2024-09-19
2024-09-20,Transformers One,2024,https://boxd.it/7mKLut,2.5,,,2024-09-19
2024-09-22,The Last Dinner Party: Prelude to Ecstasy,2024,https://boxd.it/7nnfaf,3.5,,,2024-09-20
2024-09-22,The Hunger Games: Mockingjay – Part 1,2014,https://boxd.it/7nnwHl,3,Yes,,2024-09-21
2024-09-22,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/7nG2rl,4,Yes,,2024-09-21
2024-09-22,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/7nGhzf,3,Yes,,2024-09-22
2024-09-24,Star Wars,1977,https://boxd.it/7ovM0d,4.5,Yes,,2024-09-22
2024-09-26,Jurassic Park,1993,https://boxd.it/7pcnGz,5,,,2024-09-24
2024-09-27,Shirley,2024,https://boxd.it/7pCTvZ,2.5,,,2024-09-26
2024-09-30,The Hunger Games: Mockingjay – Part 2,2015,https://boxd.it/7qV1FX,3,Yes,,2024-09-28
2024-10-01,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/7rEn0H,4,Yes,,2024-09-29
2024-10-01,Harry Potter and the Goblet of Fire,2005,https://boxd.it/7rExof,4,Yes,,2024-09-30
2024-10-02,His Three Daughters,2023,https://boxd.it/7rToFB,4,,,2024-10-01
2024-10-06,Megalopolis,2024,https://boxd.it/7tGczN,2,,,2024-10-02
2024-10-07,Wolfs,2024,https://boxd.it/7ujmXD,3,,,2024-10-03
2024-10-07,Will & Harper,2024,https://boxd.it/7ukgQN,4,,,2024-10-04
2024-10-07,Mean Girls,2004,https://boxd.it/7ukjVr,4.5,Yes,,2024-10-05
2024-10-07,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/7ukqll,3.5,Yes,,2024-10-05
2024-10-07,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/7ukAgZ,4.5,Yes,,2024-10-05
2024-10-07,Werewolf by Night,2022,https://boxd.it/7ukkU5,2.5,,,2024-10-06
2024-10-08,The Greatest Hits,2024,https://boxd.it/7vh33h,4,,,2024-10-07
2024-10-09,The Batman,2022,https://boxd.it/7vmPi5,5,Yes,,2024-10-08
2024-10-10,Babes,2024,https://boxd.it/7vUwu5,3,,,2024-10-09
2024-10-13,The Rocky Horror Picture Show,1975,https://boxd.it/7xCgWp,4.5,,,2024-10-12
2024-10-13,It's What's Inside,2024,https://boxd.it/7xCH9T,4.5,,,2024-10-13
2024-10-16,Lee,2023,https://boxd.it/7yLraD,3,,,2024-10-14
2024-10-17,Suspiria,1977,https://boxd.it/7ziDfV,3,,,2024-10-16
2024-10-21,The Apprentice,2024,https://boxd.it/7BfAOv,4,,,2024-10-17
2024-10-21,Woman of the Hour,2023,https://boxd.it/7BquSX,3.5,,,2024-10-18
2024-10-22,The Wizards Return: Alex vs. Alex,2013,https://boxd.it/7BT5rZ,2,Yes,,2024-10-19
2024-10-22,Joker: Folie à Deux,2024,https://boxd.it/7BUebD,1,,,2024-10-19
2024-10-22,The Wild Robot,2024,https://boxd.it/7BWcxB,4.5,,,2024-10-19
2024-10-22,When Harry Met Sally...,1989,https://boxd.it/7C1iwf,4.5,,,2024-10-19
2024-10-22,Star Wars: The Last Jedi,2017,https://boxd.it/7C1BXz,4.5,Yes,,2024-10-21
2024-10-29,The Substance,2024,https://boxd.it/7FGCtp,3.5,,,2024-10-22
2024-10-29,Bodies Bodies Bodies,2022,https://boxd.it/7FUkcN,4.5,Yes,,2024-10-25
2024-10-30,The Avengers,2012,https://boxd.it/7FYj7P,4.5,Yes,,2024-10-26
2024-10-31,Scream,1996,https://boxd.it/7GwdS9,5,Yes,,2024-10-30
2024-10-31,Olivia Rodrigo: GUTS World Tour,2024,https://boxd.it/7GBaQp,3,,,2024-10-30
2024-11-05,Agatha All Along,2024,https://boxd.it/7JmZ31,4,,,2024-10-31
2024-11-07,Anora,2024,https://boxd.it/7Kfgjj,4.5,,,2024-11-02
2024-11-07,Step Brothers,2008,https://boxd.it/7KlP7T,3,,,2024-11-04
2024-11-12,Piece By Piece,2024,https://boxd.it/7MKnov,2,,,2024-11-04
2024-11-07,Black Panther: Wakanda Forever,2022,https://boxd.it/7KvM0Z,4,Yes,,2024-11-05
2024-11-13,She-Hulk: Attorney at Law,2022,https://boxd.it/7NcUiV,3.5,Yes,,2024-11-06
2024-11-13,Venom: The Last Dance,2024,https://boxd.it/7Nd5HR,1,,,2024-11-06
2024-11-13,Red One,2024,https://boxd.it/7Nd9Gt,1,,,2024-11-09
2024-11-13,Anora,2024,https://boxd.it/7NdcUX,4.5,Yes,,2024-11-10
2024-11-14,Conclave,2024,https://boxd.it/7NHSRB,4,,,2024-11-11
2024-11-15,Gladiator,2000,https://boxd.it/7O4hfV,3,,,2024-11-13
2024-11-16,Gladiator II,2024,https://boxd.it/7OypTp,3,,,2024-11-13
2024-11-18,Lady Bird,2017,https://boxd.it/7PA0m9,5,Yes,,2024-11-17
2024-11-19,Magnolia,1999,https://boxd.it/7QfzFd,4,,,2024-11-18
2024-11-20,The Penguin,2024,https://boxd.it/7QU61F,4.5,,,2024-11-19
2024-11-20,Dazed and Confused,1993,https://boxd.it/7R55sd,4,,,2024-11-19
2024-11-22,The Wizard of Oz,1939,https://boxd.it/7RATS3,4,,,2024-11-21
2024-11-23,Emilia Pérez,2024,https://boxd.it/7S5Tj5,2.5,,,2024-11-21
2024-11-23,Wicked,2024,https://boxd.it/7SlfgH,4,,,2024-11-22
2024-11-26,Inside Out 2,2024,https://boxd.it/7TMvtZ,4,Yes,,2024-11-25
2024-11-26,Deadpool & Wolverine,2024,https://boxd.it/7UavNj,3.5,Yes,,2024-11-26
2024-11-28,Wicked,2024,https://boxd.it/7UKN5L,4,Yes,,2024-11-27
2024-12-01,Moana 2,2024,https://boxd.it/7WjwJj,2,,,2024-11-30
2024-12-03,Disclaimer,2024,https://boxd.it/7XwQqV,3.5,,,2024-12-01
2024-12-03,We Live in Time,2024,https://boxd.it/7XxpV5,4,,,2024-12-02
2024-12-07,A Nonsense Christmas with Sabrina Carpenter,2024,https://boxd.it/7ZmQYB,4,,,2024-12-07
2024-12-09,That Christmas,2024,https://boxd.it/80g5Hl,2,,,2024-12-07
2024-12-09,Bridget Jones's Diary,2001,https://boxd.it/80g84L,3.5,,,2024-12-07
2024-12-10,Nativity!,2009,https://boxd.it/80PZv1,3.5,Yes,,2024-12-08
2025-01-18,An Evening with Dua Lipa,2024,https://boxd.it/8vOzfj,3.5,,,2024-12-08
2024-12-13,Call Me by Your Name,2017,https://boxd.it/829gQx,5,Yes,,2024-12-12
2024-12-15,All We Imagine as Light,2024,https://boxd.it/833FnH,4,,,2024-12-12
2024-12-15,Challengers,2024,https://boxd.it/833GUH,5,Yes,,2024-12-13
2024-12-16,Dream Productions,2024,https://boxd.it/83EsZx,3.5,,,2024-12-14
2024-12-16,Everything Everywhere All at Once,2022,https://boxd.it/843I5P,5,Yes,,2024-12-16
2024-12-18,Challengers,2024,https://boxd.it/853lqJ,5,Yes,,2024-12-17
2024-12-20,Elf,2003,https://boxd.it/85Ue9x,4,Yes,,2024-12-17
2024-12-20,The Holiday,2006,https://boxd.it/85UeId,4.5,Yes,,2024-12-17
2024-12-20,It's a Wonderful Life,1946,https://boxd.it/8692sd,4.5,Yes,,2024-12-17
2024-12-20,The Holdovers,2023,https://boxd.it/8693rP,5,Yes,,2024-12-17
2024-12-22,Queer,2024,https://boxd.it/86Y56V,4.5,,,2024-12-18
2024-12-23,The Lord of the Rings: The War of the Rohirrim,2024,https://boxd.it/87GLmp,1.5,,,2024-12-18
2024-12-23,Maria,2024,https://boxd.it/87Nc1F,3,,,2024-12-18
2024-12-24,Carol,2015,https://boxd.it/88mCuN,4,Yes,,2024-12-20
2024-12-24,Little Women,2019,https://boxd.it/88mDst,5,Yes,,2024-12-21
2024-12-27,The Princess Diaries,2001,https://boxd.it/8bdmy9,3.5,,,2024-12-26
2025-01-01,Beyoncé Bowl,2024,https://boxd.it/8fuu4B,4,,,2024-12-26
2025-01-03,Beyoncé Bowl,2024,https://boxd.it/8hqFDR,4,Yes,,2024-12-26
2024-12-29,The Princess Diaries 2: Royal Engagement,2004,https://boxd.it/8crveJ,2.5,,,2024-12-27
2024-12-30,Thelma,2024,https://boxd.it/8dGccj,3.5,,,2024-12-28
2025-01-03,I Saw the TV Glow,2024,https://boxd.it/8hqPRJ,4,,,2024-12-29
2025-01-04,Nosferatu,2024,https://boxd.it/8jdkfV,3.5,,,2025-01-01
2025-01-05,Snack Shack,2024,https://boxd.it/8jlmvd,4,,,2025-01-03
2025-01-05,Beyoncé Bowl,2024,https://boxd.it/8jqGP3,4,Yes,,2025-01-03
2025-01-05,Dìdi (弟弟),2024,https://boxd.it/8jqUwf,4,,,2025-01-04
2025-01-05,National Anthem,2023,https://boxd.it/8k1knF,4,,,2025-01-05
2025-01-06,Pretty in Pink,1986,https://boxd.it/8kEpTz,2.5,,,2025-01-05
2025-01-06,My Old Ass,2024,https://boxd.it/8kRzAD,3.5,,,2025-01-05
2025-01-11,Babygirl,2024,https://boxd.it/8qkRmR,3.5,,,2025-01-06
2025-01-13,A Real Pain,2024,https://boxd.it/8s2y2b,4.5,,,2025-01-08
2025-01-15,Here,2024,https://boxd.it/8tHIrL,1.5,,,2025-01-08
2025-01-16,Mufasa: The Lion King,2024,https://boxd.it/8ugUvb,1.5,,,2025-01-14
2025-01-21,A Complete Unknown,2024,https://boxd.it/8yakfl,3,,,2025-01-17
2025-01-25,Dating Amber,2020,https://boxd.it/8B6jiR,3.5,,,2025-01-24
2025-01-26,Bridget Jones: The Edge of Reason,2004,https://boxd.it/8BT5Hh,2.5,,,2025-01-25
2025-01-26,Bridget Jones's Baby,2016,https://boxd.it/8BZmWl,2.5,,,2025-01-25
2025-01-27,A Grand Day Out,1989,https://boxd.it/8CBBan,4,,,2025-01-25
2025-01-27,The Wrong Trousers,1993,https://boxd.it/8CDbS3,4,,,2025-01-26
2025-01-28,A Close Shave,1995,https://boxd.it/8DCiit,4,,,2025-01-27
2025-01-28,Sonic the Hedgehog 3,2024,https://boxd.it/8DV3Kv,2.5,,,2025-01-27
2025-02-03,The Social Network,2010,https://boxd.it/8I7F2B,5,Yes,,2025-01-28
2025-02-03,Companion,2025,https://boxd.it/8IrnqP,2.5,,,2025-01-31
2025-02-03,The Brutalist,2024,https://boxd.it/8Iw4Qp,4.5,,,2025-01-31
2025-02-03,Saturday Night,2024,https://boxd.it/8IxcI1,4,,,2025-01-31
2025-02-02,Wicked,2024,https://boxd.it/8Hv5B5,4,Yes,,2025-02-01
2025-02-03,Nickel Boys,2024,https://boxd.it/8IcjCn,4,,,2025-02-02
2025-02-04,September 5,2024,https://boxd.it/8J23nb,2.5,,,2025-02-03
2025-02-08,The Bad Guys: Little Lies and Alibis,2025,https://boxd.it/8LcaCP,2.5,,,2025-02-07
2025-02-08,Dog Man,2025,https://boxd.it/8LojLb,3,,,2025-02-07
2025-02-10,The Seed of the Sacred Fig,2024,https://boxd.it/8N06gf,4,,,2025-02-07
2025-02-10,You're Cordially Invited,2025,https://boxd.it/8MI0XL,1.5,,,2025-02-09
2025-02-11,The Last Showgirl,2024,https://boxd.it/8NCeBV,3.5,,,2025-02-10
2025-02-14,Bridget Jones: Mad About the Boy,2025,https://boxd.it/8P5NVt,4.5,,,2025-02-13
2025-02-15,Captain America: Brave New World,2025,https://boxd.it/8PGkFF,1.5,,,2025-02-14
2025-02-19,Lady Gaga & the Muppets Holiday Spectacular,2013,https://boxd.it/8SAVnX,3,,,2025-02-18
2025-02-21,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://boxd.it/8TSZev,4,,,2025-02-20
2025-02-24,I'm Still Here,2024,https://boxd.it/8VGsTT,4.5,,,2025-02-21
2025-02-26,A Matter of Loaf and Death,2008,https://boxd.it/8X1ylJ,3.5,Yes,,2025-02-23
2025-02-27,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/8XCK6P,4,,,2025-02-24
2025-02-28,Kneecap,2024,https://boxd.it/8YgTLd,3.5,,,2025-02-27
2025-03-02,Shithouse,2020,https://boxd.it/8ZYAzT,4,Yes,,2025-03-02
2025-03-03,Theater Camp,2023,https://boxd.it/90r1fx,5,Yes,,2025-03-02
2025-03-09,Twiggy,2024,https://boxd.it/941d8n,2.5,,,2025-03-07
2025-03-09,One of Them Days,2025,https://boxd.it/941WdH,3.5,,,2025-03-07
2025-03-11,Mickey 17,2025,https://boxd.it/95pS1p,3.5,,,2025-03-07
2025-03-15,Opus,2025,https://boxd.it/97zhr9,2.5,,,2025-03-11
2025-03-19,Win or Lose,2025,https://boxd.it/9aerCh,4,,,2025-03-13
2025-03-15,Her,2013,https://boxd.it/97zwJd,4.5,,,2025-03-14
2025-03-16,Black Bag,2025,https://boxd.it/98sB7t,4,,,2025-03-14
2025-03-16,Novocaine,2025,https://boxd.it/98Otgh,2.5,,,2025-03-15
2025-03-19,The Electric State,2025,https://boxd.it/9adLMT,1,,,2025-03-16
2025-03-20,Theater Camp,2020,https://boxd.it/9aMgGv,3.5,,,2025-03-19
2025-03-29,Snow White,2025,https://boxd.it/9fY8Sd,1.5,,,2025-03-24
2025-03-31,Flow,2024,https://boxd.it/9gTQXZ,4,,,2025-03-24
